time,open,high,low,close,tick_volume
1778868900,1.33234,1.33266,1.33203,1.33235,2770
1778869800,1.33235,1.33348,1.33226,1.33343,2321
1778870700,1.33343,1.33358,1.33274,1.33308,2684
1778871600,1.33308,1.33367,1.33247,1.33367,2657
1778872500,1.33367,1.33387,1.33322,1.33326,2569
1778873400,1.33325,1.33375,1.33302,1.33303,2388
1778874300,1.33303,1.33333,1.33273,1.33283,2297
1778875200,1.33283,1.33300,1.33250,1.33273,2689
1778876100,1.33272,1.33273,1.33202,1.33233,3498
1778877000,1.33234,1.33237,1.33181,1.33227,3168
1778877900,1.33227,1.33259,1.33194,1.33219,2639
1778878800,1.33219,1.33230,1.33198,1.33216,1811
1778879700,1.33216,1.33249,1.33205,1.33229,1327
1778880600,1.33229,1.33249,1.33193,1.33199,1394
1778881500,1.33199,1.33228,1.33162,1.33188,1493
1778882400,1.33187,1.33190,1.33151,1.33159,973
1778883300,1.33162,1.33176,1.33155,1.33156,610
1778884200,1.33156,1.33196,1.33156,1.33185,699
1778885100,1.33186,1.33265,1.33165,1.33246,1127
1779058800,1.33251,1.33268,1.33245,1.33257,21
1779059700,1.33256,1.33271,1.33239,1.33249,65
1779060600,1.33249,1.33260,1.33240,1.33252,90
1779061500,1.33253,1.33269,1.33244,1.33268,148
1779062400,1.33241,1.33254,1.33193,1.33202,517
1779063300,1.33203,1.33207,1.33130,1.33153,763
1779064200,1.33153,1.33170,1.33111,1.33147,695
1779065100,1.33148,1.33176,1.33141,1.33169,542
1779066000,1.33168,1.33208,1.33157,1.33196,999
1779066900,1.33196,1.33218,1.33157,1.33158,969
1779067800,1.33158,1.33160,1.33080,1.33118,1913
1779068700,1.33119,1.33128,1.33084,1.33097,1821
1779069600,1.33097,1.33190,1.33092,1.33122,4148
1779070500,1.33122,1.33153,1.33096,1.33097,2911
1779071400,1.33097,1.33127,1.33056,1.33062,2232
1779072300,1.33062,1.33095,1.33049,1.33090,3278
1779073200,1.33090,1.33103,1.33034,1.33055,3968
1779074100,1.33055,1.33080,1.33025,1.33068,3902
1779075000,1.33071,1.33108,1.33059,1.33075,3789
1779075900,1.33075,1.33135,1.33055,1.33116,3031
1779076800,1.33115,1.33129,1.33070,1.33126,2847
1779077700,1.33125,1.33139,1.33105,1.33134,2568
1779078600,1.33133,1.33166,1.33105,1.33121,2299
1779079500,1.33120,1.33120,1.33055,1.33085,2016
1779080400,1.33086,1.33108,1.33075,1.33097,1904
1779081300,1.33097,1.33138,1.33091,1.33133,2101
1779082200,1.33133,1.33147,1.33095,1.33146,2430
1779083100,1.33145,1.33156,1.33122,1.33133,1794
1779084000,1.33133,1.33197,1.33126,1.33185,2351
1779084900,1.33185,1.33196,1.33124,1.33130,2027
1779085800,1.33127,1.33174,1.33123,1.33164,2215
1779086700,1.33164,1.33173,1.33130,1.33155,2320
1779087600,1.33155,1.33187,1.33132,1.33182,2725
1779088500,1.33182,1.33225,1.33150,1.33218,2753
1779089400,1.33217,1.33255,1.33206,1.33235,1958
1779090300,1.33235,1.33247,1.33214,1.33233,2054
1779091200,1.33232,1.33359,1.33218,1.33357,3566
1779092100,1.33358,1.33471,1.33355,1.33445,3081
1779093000,1.33445,1.33515,1.33425,1.33486,2641
1779093900,1.33485,1.33586,1.33464,1.33558,2769
1779094800,1.33556,1.33566,1.33477,1.33493,3028
1779095700,1.33492,1.33538,1.33431,1.33516,3045
1779096600,1.33515,1.33585,1.33513,1.33538,3338
1779097500,1.33539,1.33578,1.33493,1.33527,3207
1779098400,1.33527,1.33571,1.33503,1.33545,2971
1779099300,1.33545,1.33665,1.33528,1.33665,2496
1779100200,1.33667,1.33827,1.33664,1.33716,2512
1779101100,1.33716,1.33843,1.33716,1.33771,2290
1779102000,1.33769,1.33780,1.33693,1.33704,2722
1779102900,1.33704,1.33744,1.33669,1.33686,1732
1779103800,1.33686,1.33694,1.33651,1.33653,1989
1779104700,1.33652,1.33666,1.33607,1.33623,2210
1779105600,1.33623,1.33676,1.33572,1.33615,2317
1779106500,1.33615,1.33623,1.33587,1.33623,2253
1779107400,1.33622,1.33631,1.33550,1.33572,2548
1779108300,1.33573,1.33575,1.33464,1.33473,2520
1779109200,1.33474,1.33566,1.33471,1.33554,2768
1779110100,1.33554,1.33586,1.33543,1.33552,2166
1779111000,1.33552,1.33817,1.33550,1.33804,5143
1779111900,1.33805,1.33818,1.33722,1.33764,4444
1779112800,1.33764,1.33865,1.33752,1.33835,3108
1779113700,1.33834,1.33895,1.33798,1.33876,3137
1779114600,1.33876,1.33986,1.33861,1.33983,4537
1779115500,1.33984,1.34032,1.33892,1.33953,4643
1779116400,1.33953,1.33999,1.33902,1.33915,4689
1779117300,1.33915,1.33925,1.33862,1.33905,3371
1779118200,1.33907,1.33911,1.33802,1.33840,4545
1779119100,1.33843,1.34018,1.33835,1.33912,4840
1779120000,1.33913,1.33948,1.33824,1.33852,4965
1779120900,1.33851,1.34004,1.33813,1.33977,3948
1779121800,1.33977,1.33986,1.33873,1.33924,4302
1779122700,1.33924,1.34005,1.33904,1.33941,3769
1779123600,1.33939,1.33947,1.33821,1.33923,5706
1779124500,1.33923,1.33977,1.33892,1.33945,4094
1779125400,1.33945,1.34098,1.33923,1.34044,3443
1779126300,1.34044,1.34278,1.34034,1.34182,4085
1779127200,1.34182,1.34464,1.34152,1.34445,3529
1779128100,1.34445,1.34497,1.34238,1.34246,4149
1779129000,1.34246,1.34324,1.34215,1.34284,3687
1779129900,1.34284,1.34346,1.34273,1.34296,2542
1779130800,1.34293,1.34349,1.34277,1.34286,2793
1779131700,1.34286,1.34340,1.34282,1.34310,2717
1779132600,1.34310,1.34319,1.34276,1.34284,2279
1779133500,1.34284,1.34295,1.34222,1.34223,2077
1779134400,1.34223,1.34233,1.34154,1.34177,2967
1779135300,1.34177,1.34188,1.34068,1.34136,3407
1779136200,1.34137,1.34152,1.34075,1.34108,2670
1779137100,1.34108,1.34114,1.34015,1.34024,2345
1779138000,1.34023,1.34345,1.34006,1.34209,6557
1779138900,1.34208,1.34266,1.34190,1.34224,3032
1779139800,1.34226,1.34286,1.34219,1.34282,2775
1779140700,1.34282,1.34347,1.34278,1.34299,2557
1779141600,1.34300,1.34377,1.34296,1.34373,2770
1779142500,1.34374,1.34394,1.34359,1.34374,1088
1779143400,1.34375,1.34380,1.34328,1.34371,1983
1779144300,1.34371,1.34376,1.34332,1.34335,1245
1779145200,1.34317,1.34327,1.34250,1.34303,175
1779146100,1.34303,1.34321,1.34297,1.34306,162
1779147000,1.34307,1.34336,1.34297,1.34329,311
1779147900,1.34330,1.34350,1.34284,1.34313,622
1779148800,1.34359,1.34370,1.34329,1.34339,777
1779149700,1.34339,1.34364,1.34338,1.34362,339
1779150600,1.34362,1.34375,1.34354,1.34354,383
1779151500,1.34355,1.34355,1.34344,1.34345,450
1779152400,1.34345,1.34354,1.34335,1.34339,528
1779153300,1.34339,1.34357,1.34332,1.34352,541
1779154200,1.34352,1.34368,1.34341,1.34366,470
1779155100,1.34366,1.34367,1.34314,1.34316,1037
1779156000,1.34316,1.34347,1.34268,1.34282,3977
1779156900,1.34282,1.34326,1.34251,1.34288,3582
1779157800,1.34291,1.34307,1.34224,1.34236,2478
1779158700,1.34236,1.34246,1.34190,1.34195,2022
1779159600,1.34195,1.34205,1.34173,1.34185,3160
1779160500,1.34185,1.34206,1.34166,1.34193,2922
1779161400,1.34194,1.34252,1.34134,1.34243,2876
1779162300,1.34243,1.34245,1.34168,1.34171,2687
1779163200,1.34170,1.34170,1.34091,1.34113,2543
1779164100,1.34112,1.34185,1.34092,1.34161,2025
1779165000,1.34161,1.34179,1.34144,1.34177,2616
1779165900,1.34177,1.34183,1.34127,1.34161,2181
1779166800,1.34162,1.34165,1.34128,1.34156,2507
1779167700,1.34156,1.34192,1.34148,1.34172,2146
1779168600,1.34172,1.34193,1.34162,1.34169,1761
1779169500,1.34169,1.34169,1.34133,1.34135,2012
1779170400,1.34135,1.34155,1.34120,1.34142,1987
1779171300,1.34142,1.34154,1.34112,1.34124,1800
1779172200,1.34124,1.34155,1.34099,1.34104,2084
1779173100,1.34104,1.34112,1.34061,1.34062,2240
1779174000,1.34062,1.34101,1.34042,1.34083,2253
1779174900,1.34082,1.34083,1.34001,1.34041,2557
1779175800,1.34041,1.34113,1.34020,1.34093,2728
1779176700,1.34093,1.34180,1.34078,1.34169,2503
1779177600,1.34169,1.34173,1.34051,1.34074,3117
1779178500,1.34074,1.34168,1.34071,1.34131,2827
1779179400,1.34132,1.34135,1.34051,1.34072,3168
1779180300,1.34072,1.34072,1.33971,1.33999,2438
1779181200,1.33997,1.33997,1.33902,1.33956,3488
1779182100,1.33956,1.33993,1.33931,1.33966,2785
1779183000,1.33966,1.34011,1.33944,1.33976,2691
1779183900,1.33976,1.34068,1.33976,1.34022,3156
1779184800,1.34021,1.34026,1.33911,1.33927,3670
1779185700,1.33927,1.33983,1.33924,1.33958,3294
1779186600,1.33958,1.34019,1.33935,1.33944,2475
1779187500,1.33944,1.33958,1.33892,1.33929,2449
1779188400,1.33929,1.33975,1.33885,1.33903,2106
1779189300,1.33900,1.33975,1.33872,1.33965,2613
1779190200,1.33967,1.34038,1.33924,1.34014,2609
1779191100,1.34014,1.34082,1.33990,1.34074,2518
1779192000,1.34074,1.34099,1.34037,1.34093,2434
1779192900,1.34092,1.34159,1.34083,1.34115,1670
1779193800,1.34115,1.34128,1.33934,1.33943,3050
1779194700,1.33944,1.34098,1.33938,1.34073,3637
1779195600,1.34072,1.34086,1.34035,1.34056,3840
1779196500,1.34055,1.34097,1.34025,1.34055,2496
1779197400,1.34056,1.34087,1.34041,1.34073,2179
1779198300,1.34072,1.34097,1.34032,1.34034,2542
1779199200,1.34032,1.34128,1.34025,1.34122,3299
1779200100,1.34121,1.34198,1.34094,1.34167,2562
1779201000,1.34166,1.34196,1.34102,1.34123,3945
1779201900,1.34123,1.34152,1.34038,1.34076,4007
1779202800,1.34071,1.34077,1.33962,1.33975,3963
1779203700,1.33974,1.33984,1.33879,1.33906,4010
1779204600,1.33906,1.33967,1.33862,1.33959,5712
1779205500,1.33959,1.34051,1.33929,1.34021,5022
1779206400,1.34021,1.34026,1.33886,1.33888,6368
1779207300,1.33888,1.33899,1.33785,1.33867,5336
1779208200,1.33865,1.33897,1.33808,1.33840,5502
1779209100,1.33839,1.33948,1.33809,1.33927,5341
1779210000,1.33927,1.33973,1.33891,1.33927,4683
1779210900,1.33927,1.33967,1.33898,1.33944,3657
1779211800,1.33943,1.34015,1.33920,1.33953,3838
1779212700,1.33953,1.34007,1.33943,1.33989,3691
1779213600,1.33989,1.33997,1.33894,1.33907,2982
1779214500,1.33907,1.33989,1.33881,1.33976,3776
1779215400,1.33977,1.34027,1.33965,1.34013,3428
1779216300,1.34014,1.34015,1.33965,1.33995,2555
1779217200,1.33996,1.34122,1.33995,1.34113,2044
1779218100,1.34113,1.34116,1.34074,1.34093,1782
1779219000,1.34092,1.34104,1.34038,1.34079,1955
1779219900,1.34079,1.34114,1.34067,1.34085,2291
1779220800,1.34084,1.34118,1.34075,1.34099,2055
1779221700,1.34097,1.34101,1.34024,1.34026,2687
1779222600,1.34026,1.34059,1.33995,1.34055,3059
1779223500,1.34055,1.34057,1.33970,1.33974,3082
1779224400,1.33973,1.34036,1.33966,1.34029,2356
1779225300,1.34030,1.34036,1.33983,1.34002,2046
1779226200,1.34002,1.34039,1.33986,1.34037,2287
1779227100,1.34035,1.34040,1.33992,1.34003,2139
1779228000,1.34003,1.34003,1.33973,1.33990,994
1779228900,1.33990,1.33993,1.33981,1.33988,556
1779229800,1.33989,1.34032,1.33989,1.34011,838
1779230700,1.34005,1.34005,1.33940,1.33948,1045
1779231600,1.34027,1.34029,1.33942,1.34000,757
1779232500,1.34009,1.34038,1.33974,1.34009,480
1779233400,1.34008,1.34027,1.33964,1.33995,2252
1779234300,1.33997,1.34031,1.33971,1.34028,1652
1779235200,1.33997,1.33998,1.33973,1.33975,715
1779236100,1.33975,1.33977,1.33966,1.33967,617
1779237000,1.33967,1.33986,1.33955,1.33956,722
1779237900,1.33956,1.33979,1.33955,1.33979,360
1779238800,1.33979,1.33997,1.33970,1.33996,484
1779239700,1.33996,1.34009,1.33993,1.34005,358
1779240600,1.34005,1.34045,1.34003,1.34018,977
1779241500,1.34018,1.34018,1.33956,1.33958,1478
1779242400,1.33955,1.33956,1.33889,1.33918,4425
1779243300,1.33919,1.34018,1.33901,1.33986,5067
1779244200,1.33986,1.34020,1.33937,1.33947,4220
1779245100,1.33946,1.33977,1.33875,1.33894,3031
1779246000,1.33892,1.33915,1.33853,1.33864,4440
1779246900,1.33865,1.33890,1.33802,1.33807,3226
1779247800,1.33807,1.33850,1.33783,1.33813,3819
1779248700,1.33813,1.33922,1.33803,1.33869,3918
1779249600,1.33869,1.33908,1.33864,1.33898,2681
1779250500,1.33898,1.33965,1.33876,1.33911,2537
1779251400,1.33911,1.33917,1.33835,1.33896,4434
1779252300,1.33896,1.33926,1.33893,1.33906,2309
1779253200,1.33906,1.33909,1.33876,1.33896,2146
1779254100,1.33896,1.33979,1.33893,1.33969,2552
1779255000,1.33969,1.34035,1.33959,1.34017,2444
1779255900,1.34017,1.34026,1.33994,1.33997,2035
1779256800,1.33997,1.34065,1.33997,1.34035,2768
1779257700,1.34036,1.34036,1.33982,1.33987,2045
1779258600,1.33987,1.33989,1.33912,1.33940,2471
1779259500,1.33939,1.33943,1.33896,1.33907,2337
1779260400,1.33907,1.33980,1.33905,1.33945,2611
1779261300,1.33945,1.33971,1.33910,1.33915,2540
1779262200,1.33915,1.33968,1.33906,1.33918,3240
1779263100,1.33917,1.33948,1.33881,1.33917,3185
1779264000,1.33918,1.33922,1.33761,1.33898,3151
1779264900,1.33897,1.34068,1.33897,1.34004,4330
1779265800,1.34003,1.34008,1.33863,1.33886,3282
1779266700,1.33886,1.33888,1.33824,1.33868,2608
1779267600,1.33867,1.33957,1.33825,1.33907,2911
1779268500,1.33907,1.33980,1.33867,1.33966,3252
1779269400,1.33966,1.33967,1.33887,1.33895,4235
1779270300,1.33895,1.33926,1.33855,1.33859,2191
1779271200,1.33860,1.33930,1.33803,1.33813,2987
1779272100,1.33813,1.33854,1.33750,1.33834,2606
1779273000,1.33835,1.33893,1.33801,1.33884,3044
1779273900,1.33883,1.33896,1.33822,1.33822,2691
1779274800,1.33822,1.33928,1.33818,1.33904,2776
1779275700,1.33904,1.33921,1.33827,1.33836,2673
1779276600,1.33836,1.33883,1.33829,1.33859,2491
1779277500,1.33859,1.33880,1.33804,1.33826,2112
1779278400,1.33825,1.33901,1.33812,1.33887,2316
1779279300,1.33887,1.33932,1.33874,1.33889,2321
1779280200,1.33889,1.33989,1.33883,1.33964,2868
1779281100,1.33965,1.33987,1.33945,1.33969,1919
1779282000,1.33970,1.33998,1.33945,1.33978,1635
1779282900,1.33978,1.34027,1.33962,1.34025,2185
1779283800,1.34024,1.34081,1.33999,1.34016,2215
1779284700,1.34016,1.34046,1.33950,1.33998,2896
1779285600,1.33998,1.34063,1.33998,1.34049,2499
1779286500,1.34049,1.34058,1.33982,1.34014,3021
1779287400,1.34014,1.34057,1.33991,1.34009,2806
1779288300,1.34009,1.34043,1.33962,1.33976,2384
1779289200,1.33976,1.34007,1.33945,1.33975,2672
1779290100,1.33974,1.33982,1.33923,1.33941,2863
1779291000,1.33941,1.34006,1.33913,1.33980,4363
1779291900,1.33980,1.34065,1.33910,1.33930,4749
1779292800,1.33930,1.33943,1.33833,1.33901,4747
1779293700,1.33903,1.34309,1.33903,1.34180,8728
1779294600,1.34180,1.34334,1.34167,1.34245,6526
1779295500,1.34245,1.34410,1.34228,1.34329,5943
1779296400,1.34331,1.34397,1.34212,1.34252,5321
1779297300,1.34253,1.34637,1.34249,1.34465,8604
1779298200,1.34465,1.34577,1.34456,1.34507,5742
1779299100,1.34508,1.34536,1.34379,1.34413,5570
1779300000,1.34412,1.34541,1.34406,1.34495,4233
1779300900,1.34495,1.34499,1.34373,1.34400,4899
1779301800,1.34403,1.34457,1.34352,1.34457,3820
1779302700,1.34456,1.34483,1.34385,1.34419,4585
1779303600,1.34420,1.34460,1.34391,1.34444,3800
1779304500,1.34444,1.34461,1.34392,1.34429,3260
1779305400,1.34430,1.34465,1.34384,1.34388,3237
1779306300,1.34388,1.34418,1.34355,1.34357,2214
1779307200,1.34362,1.34396,1.34326,1.34389,3415
1779308100,1.34389,1.34436,1.34368,1.34421,3524
1779309000,1.34421,1.34478,1.34400,1.34401,2530
1779309900,1.34403,1.34493,1.34397,1.34426,2868
1779310800,1.34426,1.34469,1.34410,1.34436,2408
1779311700,1.34436,1.34468,1.34436,1.34460,2001
1779312600,1.34460,1.34510,1.34427,1.34434,2385
1779313500,1.34433,1.34453,1.34373,1.34378,2904
1779314400,1.34377,1.34401,1.34372,1.34397,1252
1779315300,1.34397,1.34409,1.34370,1.34381,1632
1779316200,1.34382,1.34388,1.34358,1.34359,1462
1779317100,1.34359,1.34378,1.34336,1.34346,1333
1779318000,1.34386,1.34393,1.34376,1.34377,93
1779318900,1.34377,1.34395,1.34350,1.34387,119
1779319800,1.34387,1.34425,1.34380,1.34380,170
1779320700,1.34381,1.34396,1.34379,1.34396,236
1779321600,1.34376,1.34392,1.34336,1.34372,554
1779322500,1.34372,1.34384,1.34355,1.34362,427
1779323400,1.34363,1.34374,1.34358,1.34367,299
1779324300,1.34367,1.34374,1.34363,1.34364,400
1779325200,1.34364,1.34386,1.34363,1.34375,380
1779326100,1.34375,1.34376,1.34336,1.34347,420
1779327000,1.34346,1.34347,1.34325,1.34327,388
1779327900,1.34328,1.34374,1.34327,1.34342,834
1779328800,1.34342,1.34346,1.34307,1.34331,3230
1779329700,1.34330,1.34345,1.34285,1.34327,2736
1779330600,1.34327,1.34365,1.34307,1.34356,1965
1779331500,1.34356,1.34396,1.34355,1.34374,2088
1779332400,1.34374,1.34444,1.34374,1.34425,2691
1779333300,1.34426,1.34455,1.34422,1.34426,2046
1779334200,1.34427,1.34454,1.34383,1.34406,2537
1779335100,1.34406,1.34411,1.34311,1.34343,2973
1779336000,1.34343,1.34376,1.34331,1.34331,2363
1779336900,1.34331,1.34341,1.34256,1.34260,1907
1779337800,1.34260,1.34285,1.34213,1.34235,2287
1779338700,1.34235,1.34273,1.34191,1.34257,1829
1779339600,1.34256,1.34298,1.34255,1.34274,1200
1779340500,1.34274,1.34315,1.34262,1.34293,1544
1779341400,1.34293,1.34306,1.34273,1.34298,1708
1779342300,1.34299,1.34308,1.34264,1.34271,1788
1779343200,1.34271,1.34297,1.34260,1.34285,1457
1779344100,1.34285,1.34287,1.34257,1.34287,1289
1779345000,1.34287,1.34303,1.34274,1.34300,1362
1779345900,1.34300,1.34333,1.34287,1.34316,1282
1779346800,1.34316,1.34334,1.34311,1.34323,1407
1779347700,1.34323,1.34327,1.34276,1.34290,1505
1779348600,1.34292,1.34321,1.34280,1.34309,2084
1779349500,1.34310,1.34338,1.34265,1.34330,2755
1779350400,1.34327,1.34384,1.34323,1.34379,2299
1779351300,1.34379,1.34399,1.34312,1.34365,3632
1779352200,1.34364,1.34373,1.34278,1.34305,2949
1779353100,1.34305,1.34357,1.34292,1.34346,2484
1779354000,1.34346,1.34395,1.34342,1.34360,4001
1779354900,1.34360,1.34360,1.34156,1.34171,6395
1779355800,1.34179,1.34246,1.34160,1.34243,4582
1779356700,1.34244,1.34328,1.34241,1.34295,4177
1779357600,1.34294,1.34482,1.34275,1.34459,4396
1779358500,1.34460,1.34550,1.34385,1.34481,4224
1779359400,1.34487,1.34487,1.34304,1.34313,3115
1779360300,1.34313,1.34398,1.34294,1.34355,3463
1779361200,1.34353,1.34434,1.34325,1.34421,3231
1779362100,1.34421,1.34465,1.34410,1.34450,2553
1779363000,1.34450,1.34465,1.34391,1.34396,2422
1779363900,1.34397,1.34427,1.34373,1.34423,2282
1779364800,1.34422,1.34461,1.34410,1.34426,2180
1779365700,1.34422,1.34432,1.34244,1.34278,3958
1779366600,1.34278,1.34282,1.34153,1.34243,5121
1779367500,1.34243,1.34288,1.34193,1.34246,4078
1779368400,1.34246,1.34337,1.34239,1.34321,3321
1779369300,1.34321,1.34395,1.34311,1.34373,3034
1779370200,1.34373,1.34394,1.34323,1.34334,2417
1779371100,1.34333,1.34350,1.34188,1.34218,2676
1779372000,1.34217,1.34241,1.34131,1.34162,3730
1779372900,1.34162,1.34174,1.34119,1.34137,2871
1779373800,1.34137,1.34262,1.34135,1.34256,4491
1779374700,1.34256,1.34300,1.34132,1.34138,4190
1779375600,1.34138,1.34208,1.34059,1.34074,4381
1779376500,1.34074,1.34112,1.34014,1.34079,3613
1779377400,1.34083,1.34087,1.33923,1.33936,5258
1779378300,1.33928,1.34168,1.33925,1.34063,5432
1779379200,1.34063,1.34106,1.33963,1.34035,4924
1779380100,1.34036,1.34055,1.33980,1.34049,5594
1779381000,1.34049,1.34106,1.33995,1.34042,4060
1779381900,1.34042,1.34131,1.34024,1.34115,3896
1779382800,1.34114,1.34122,1.33957,1.34050,5698
1779383700,1.34050,1.34076,1.34010,1.34043,4088
1779384600,1.34043,1.34059,1.33991,1.34004,3526
1779385500,1.34004,1.34067,1.33993,1.34054,3386
1779386400,1.34054,1.34106,1.34011,1.34055,3884
1779387300,1.34055,1.34069,1.34012,1.34062,2976
1779388200,1.34062,1.34094,1.34035,1.34091,2699
1779389100,1.34091,1.34094,1.34040,1.34082,3001
1779390000,1.34083,1.34202,1.34055,1.34191,3771
1779390900,1.34191,1.34381,1.34191,1.34356,6669
1779391800,1.34357,1.34434,1.34306,1.34434,5324
1779392700,1.34434,1.34493,1.34392,1.34432,4218
1779393600,1.34431,1.34480,1.34351,1.34423,4639
1779394500,1.34424,1.34484,1.34395,1.34462,3085
1779395400,1.34462,1.34480,1.34432,1.34448,2933
1779396300,1.34448,1.34456,1.34207,1.34261,5532
1779397200,1.34257,1.34332,1.34254,1.34311,3892
1779398100,1.34311,1.34383,1.34309,1.34379,2556
1779399000,1.34379,1.34412,1.34340,1.34341,2599
1779399900,1.34341,1.34402,1.34285,1.34360,3678
1779400800,1.34361,1.34407,1.34342,1.34361,1703
1779401700,1.34361,1.34367,1.34340,1.34358,666
1779402600,1.34358,1.34361,1.34330,1.34334,1836
1779403500,1.34333,1.34345,1.34280,1.34294,1083
1779404400,1.34293,1.34352,1.34231,1.34337,910
1779405300,1.34339,1.34357,1.34317,1.34339,388
1779406200,1.34339,1.34365,1.34283,1.34321,1685
1779407100,1.34321,1.34369,1.34294,1.34323,2353
1779408000,1.34327,1.34347,1.34293,1.34306,371
1779408900,1.34306,1.34319,1.34306,1.34310,281
1779409800,1.34310,1.34335,1.34304,1.34334,429
1779410700,1.34334,1.34344,1.34321,1.34329,339
1779411600,1.34329,1.34341,1.34322,1.34332,436
1779412500,1.34332,1.34333,1.34311,1.34324,414
1779413400,1.34324,1.34326,1.34312,1.34314,430
1779414300,1.34314,1.34342,1.34312,1.34323,1568
1779415200,1.34323,1.34329,1.34273,1.34276,3281
1779416100,1.34277,1.34290,1.34257,1.34271,2745
1779417000,1.34271,1.34283,1.34247,1.34266,1797
1779417900,1.34266,1.34284,1.34255,1.34255,1624
1779418800,1.34255,1.34270,1.34238,1.34263,2453
1779419700,1.34263,1.34284,1.34248,1.34271,2626
1779420600,1.34271,1.34303,1.34252,1.34282,2628
1779421500,1.34283,1.34309,1.34252,1.34254,2023
1779422400,1.34253,1.34273,1.34248,1.34264,1543
1779423300,1.34265,1.34278,1.34258,1.34272,1794
1779424200,1.34271,1.34306,1.34267,1.34296,1878
1779425100,1.34295,1.34298,1.34247,1.34272,2266
1779426000,1.34272,1.34285,1.34235,1.34241,1811
1779426900,1.34241,1.34262,1.34232,1.34252,1684
1779427800,1.34251,1.34270,1.34242,1.34263,1576
1779428700,1.34262,1.34272,1.34252,1.34263,1280
1779429600,1.34263,1.34300,1.34256,1.34298,1209
1779430500,1.34299,1.34312,1.34289,1.34292,1783
1779431400,1.34292,1.34300,1.34280,1.34298,1680
1779432300,1.34299,1.34319,1.34291,1.34306,663
1779433200,1.34306,1.34326,1.34301,1.34303,1363
1779434100,1.34303,1.34314,1.34293,1.34301,1202
1779435000,1.34301,1.34320,1.34284,1.34296,1167
1779435900,1.34296,1.34314,1.34195,1.34229,2279
1779436800,1.34231,1.34267,1.34171,1.34253,2695
1779437700,1.34253,1.34286,1.34210,1.34277,2231
1779438600,1.34276,1.34284,1.34175,1.34223,2634
1779439500,1.34223,1.34253,1.34200,1.34245,2634
1779440400,1.34246,1.34246,1.34133,1.34145,2151
1779441300,1.34145,1.34256,1.34143,1.34254,2298
1779442200,1.34254,1.34255,1.34213,1.34229,2633
1779443100,1.34229,1.34258,1.34213,1.34252,2016
1779444000,1.34251,1.34305,1.34250,1.34268,1913
1779444900,1.34268,1.34387,1.34267,1.34340,3205
1779445800,1.34340,1.34352,1.34232,1.34301,3561
1779446700,1.34300,1.34320,1.34253,1.34261,2567
1779447600,1.34260,1.34283,1.34193,1.34200,2657
1779448500,1.34199,1.34243,1.34167,1.34223,2039
1779449400,1.34224,1.34273,1.34211,1.34233,1815
1779450300,1.34233,1.34282,1.34232,1.34273,2227
1779451200,1.34273,1.34323,1.34270,1.34302,1747
1779452100,1.34302,1.34323,1.34256,1.34260,1990
1779453000,1.34259,1.34271,1.34206,1.34238,2378
1779453900,1.34238,1.34255,1.34208,1.34232,2304
1779454800,1.34232,1.34240,1.34190,1.34205,2198
1779455700,1.34205,1.34224,1.34193,1.34198,1789
1779456600,1.34197,1.34239,1.34190,1.34228,1676
1779457500,1.34228,1.34257,1.34203,1.34210,2725
1779458400,1.34210,1.34298,1.34168,1.34271,3345
1779459300,1.34271,1.34311,1.34193,1.34231,3710
1779460200,1.34230,1.34273,1.34218,1.34263,1666
1779461100,1.34262,1.34372,1.34262,1.34368,2056
1779462000,1.34372,1.34631,1.34354,1.34509,3864
1779462900,1.34509,1.34528,1.34431,1.34486,3240
1779463800,1.34487,1.34491,1.34376,1.34401,4964
1779464700,1.34401,1.34420,1.34331,1.34379,3288
1779465600,1.34381,1.34381,1.34207,1.34217,4899
1779466500,1.34217,1.34241,1.34180,1.34232,4172
1779467400,1.34232,1.34330,1.34217,1.34329,3687
1779468300,1.34329,1.34376,1.34236,1.34342,4145
1779469200,1.34342,1.34402,1.34292,1.34367,3259
1779470100,1.34368,1.34425,1.34351,1.34393,2917
1779471000,1.34393,1.34436,1.34372,1.34412,3232
1779471900,1.34412,1.34427,1.34359,1.34370,2549
1779472800,1.34370,1.34410,1.34337,1.34394,2614
1779473700,1.34393,1.34451,1.34369,1.34450,2367
1779474600,1.34450,1.34466,1.34397,1.34422,2045
1779475500,1.34422,1.34455,1.34417,1.34444,2486
1779476400,1.34444,1.34481,1.34444,1.34472,1756
1779477300,1.34472,1.34507,1.34426,1.34499,3148
1779478200,1.34500,1.34537,1.34463,1.34499,3376
1779479100,1.34499,1.34514,1.34461,1.34494,1994
1779480000,1.34495,1.34508,1.34441,1.34465,2505
1779480900,1.34465,1.34474,1.34450,1.34452,2096
1779481800,1.34450,1.34514,1.34441,1.34470,2022
1779482700,1.34469,1.34501,1.34460,1.34482,1638
1779483600,1.34481,1.34483,1.34401,1.34418,2160
1779484500,1.34417,1.34434,1.34411,1.34415,1693
1779485400,1.34416,1.34425,1.34400,1.34401,1709
1779486300,1.34401,1.34421,1.34382,1.34403,1978
1779487200,1.34403,1.34421,1.34394,1.34410,1151
1779488100,1.34410,1.34424,1.34403,1.34408,624
1779489000,1.34408,1.34409,1.34356,1.34367,2021
1779489900,1.34367,1.34372,1.34295,1.34305,1344
1779663600,1.34595,1.34604,1.34517,1.34567,181
1779664500,1.34569,1.34604,1.34537,1.34598,161
